Country Name,Year,Data.Daily cigarettes,Data.Percentage.Male,Data.Percentage.Female,Data.Percentage.Total,Data.Smokers.Total,Data.Smokers.Female,Data.Smokers.Male,GDP per capita,Unemployment,Literacy,Health expenditure
Czech Republic,1996,23.5,25.6,31.6,20.200001,2159704,882095,1277610,,,,
Democratic Republic of Congo,1996,7.6999998,7.9000001,15,1.1,1828552,132206,1696346,,,,
Denmark,1996,13.6,35,35.799999,34.299999,1516619,757667,758952,35650.88828,6.84,,
Djibouti,1996,11.9,21.5,36.5,6.5,82718,12552,70165,766.315697,29.309,,
Dominica,1996,22.1,6.0999999,9.1999998,3,2842,725,2117,4225.850637,,,
Dominican Republic,1996,15.4,16.5,19.9,13.1,851078,336183,514895,2276.698374,6.383,,
Ecuador,1996,16.1,8.8000002,14.7,2.9000001,648580,106165,542415,2142.328641,4.683,,
Egypt,1996,21.299999,16.299999,32,0.80000001,6352381,162230,6190151,,,,
El Salvador,1996,13.9,10.5,19.1,3,370418,55963,314456,1653.630549,7.68,,
Equatorial Guinea,1996,44.799999,11.3,20.700001,1.3,29805,1609,28196,399.0281436,7.902,,
Eritrea,1996,35.299999,6.9000001,13.3,0.89999998,120945,8411,112534,,5.358,,
Estonia,1996,18.5,29.299999,44.099998,17.299999,331312,107243,224069,3380.926302,9.92,,
Ethiopia,1996,6.9000001,4,7.0999999,1,1264145,158170,1105975,144.0316487,3.285,,
Fiji,1996,18.200001,15.2,25.5,4.5999999,75768,11417,64351,2672.43577,4.716,,
Finland,1996,16,21.6,26.200001,17.299999,897041,372568,524472,25783.45049,15.57,,
France,1996,16.299999,31.1,36.299999,26.299999,14568815,6413668,8155146,26870.28524,12.37,,
Gabon,1996,13.9,9.1999998,16.299999,2.5999999,59871,8710,51160,4948.752869,17.576,,
Gambia,1996,24.6,13.9,27.200001,0.89999998,81799,2678,79120,,,,
Georgia,1996,24.299999,22.5,42.700001,5.0999999,856535,104830,751705,689.0594414,11.5,,
Germany,1996,21,25.799999,31.9,20.1,17697001,7134947,10562053,30485.86655,8.82,,
Ghana,1996,12.6,4.8000002,8.5,1.1,474068,51832,422236,388.5328822,7.026,,
Greece,1996,23.9,39.200001,52.400002,26.5,3524635,1217733,2306902,13749.11511,9.65,,
Grenada,1996,22.299999,9.6999998,14.5,5.0999999,6090,1643,4447,3499.527349,,,
Guatemala,1996,10.4,8.6000004,15.1,2.4000001,483187,69353,413834,1487.607658,2.723,,
Guinea,1996,2.0999999,6.5999999,11.8,1.5,296452,34263,262189,503.5676762,4.535,0.26506,
Guinea-Bissau,1996,2.4000001,7,11.9,2.3,45416,7469,37947,237.0847195,2.957,,
Guyana,1996,23.799999,13,23.4,2.9000001,62019,6985,55034,936.0843257,11.818,,
Haiti,1996,5.0999999,9.5,14.7,4.6999998,439627,110978,328650,374.1693257,7.325,,
Honduras,1996,17.6,13.8,24.700001,3.0999999,442529,50792,391737,872.5818384,4.37,,
Hungary,1996,27.299999,29.200001,37.5,21.9,2473331,983269,1490063,4525.040091,10.02,,
Iceland,1996,23.700001,28.1,28.5,27.700001,57313,28363,28950,27614.87703,3.6,,
India,1996,11.4,16.6,30,2.4000001,104168720,7136530,97032191,399.5773066,7.181,,
Indonesia,1996,11.2,27.5,53.299999,2.0999999,36287703,1366991,34920712,1129.09271,4.86,,
Iran,1996,23.9,11.9,20.799999,2.8,4328170,504718,3823453,,,,
Iraq,1996,21.799999,17.200001,32.5,1.9,2026502,114157,1912345,482.1636186,8.917,,
Ireland,1996,21.4,30,31.9,28.299999,835822,400396,435427,20835.89771,11.69,,
Israel,1996,19.799999,27.1,31.5,23,1059797,462365,597432,20117.29702,8.46,,
Italy,1996,20.6,25.200001,31.6,19.299999,12247409,4889074,7358335,23081.60468,11.86,,
Jamaica,1996,14.9,16,25.5,7,263635,58729,204906,2919.147763,7.113,,
Japan,1996,24.5,31,51.5,11.7,32566293,6292183,26274112,39150.05523,3.4,,
Jordan,1996,18,26.9,43.099998,8.3999996,715497,105043,610453,1503.143967,13.7,,
Kazakhstan,1996,23.799999,19.9,25.700001,14.8,2153301,844706,1308594,1350.305002,12.96,,
Kenya,1996,10.2,11.2,20.799999,1.9,1715371,145962,1569409,436.1957062,3.156,,
Kiribati,1996,8.1999998,50.599998,65.599998,36.200001,23187,8455,14732,803.038504,,,
Kuwait,1996,21.6,23.700001,36.099998,3,278654,13204,265450,18488.86658,0.7,,
Kyrgyzstan,1996,17,19.1,37.900002,1.6,559655,24302,535353,,,,
Laos,1996,16,33.799999,56.400002,12,938509,169659,768850,,,,
Latvia,1996,22.700001,29.9,47.599998,15.4,585802,167034,418768,2431.709,20.7,,
Lebanon,1996,21.700001,39.200001,47.099998,31.799999,833171,345707,487465,3393.503399,8.476,,
Lesotho,1996,21.799999,21.4,43.900002,1,221311,5681,215629,483.9207324,16.992,,
Liberia,1996,9.6000004,7.5,13.9,1.2,92207,7334,84873,,2.14,,
Libya,1996,32,10.4,18.4,1.4,318580,20703,297877,5785.113755,20.01,,
Lithuania,1996,18.9,23.200001,40.400002,8.5,654462,130357,524105,2327.434857,16.4,,
Luxembourg,1996,18.299999,28.9,32.799999,25.1,97142,43341,53800,50444.35912,3.29,,
Macedonia,1996,22.6,37.400002,47.799999,27,560002,203624,356379,,,,
Madagascar,1996,3.4000001,22.4,37.700001,7.3000002,1711281,282257,1429024,344.4649472,5.439,,
Malawi,1996,10.8,13.1,23,3.7,737419,106049,631371,321.9596341,4.843,,
Malaysia,1996,16.6,22,41.799999,1.7,3029254,117762,2911492,4874.819725,2.52,,
Maldives,1996,28.700001,18.9,29.200001,8.3000002,25812,5597,20215,1707.021759,1.029,,
Mali,1996,7.0999999,10.1,17.700001,2.9000001,502804,74022,428782,274.4224086,1.251,,
Malta,1996,37.700001,27.6,34.599998,20.9,84986,32746,52239,9438.557327,6.3,,
Marshall Islands,1996,19.1,19.299999,33.400002,4.5999999,5649,671,4978,2150.995382,,,
Mauritania,1996,24.200001,10.6,18.299999,3.2,143867,21724,122143,877.829799,10.014,,
Mauritius,1996,19.5,20.5,38.5,2.9000001,170696,12187,158509,3899.442435,9.491,,
Mexico,1996,11.7,19.1,29.4,9.6999998,11953082,3176699,8776383,4487.26319,5.47,,
Micronesia,1996,21.9,25.1,39.5,10.4,15467,3168,12299,,,,
Moldova,1996,22.9,22.200001,42.400002,4.5,706937,77131,629806,575.1454551,7.9,,
Mongolia,1996,12,21.9,39.799999,4.6999998,314988,33905,281083,570.9379005,5.692,,
Montenegro,1996,24.9,27.700001,36.5,19.299999,130893,46786,84107,,28.639,,
Morocco,1996,17.4,13.9,27.700001,0.60000002,2378129,55903,2322226,1585.722778,13.194,,
Mozambique,1996,3.5,11.4,20.799999,3.5,1056658,172351,884308,239.8574043,2.704,,
Myanmar,1996,25.9,21,37.299999,5.5999999,6390991,886081,5504910,132.6388273,0.692,,
Namibia,1996,6.5999999,18.1,26.1,10.7,180276,54896,125380,2417.577868,22.774,,
Nepal,1996,5.8000002,37.099998,49.200001,24.1,4627097,1439248,3187849,198.4544651,10.56,,
Netherlands,1996,13.1,26.799999,29.9,23.9,3398297,1541540,1856757,29006.80945,6.42,,
New Zealand,1996,19.9,25,25.6,24.5,718650,361377,357273,18794.43604,6.29,,
Nicaragua,1996,11.2,11.1,17.5,5,299437,69080,230357,895.2622309,7.141,,
Niger,1996,9.8999996,5.4000001,8.6000004,2.5,270559,64260,206298,237.0149626,1.462,,
Nigeria,1996,8.8999996,7.3000002,11.9,2.5999999,4524069,816471,3707598,460.3241902,3.898,,
North Korea,1996,14.3,24.200001,47.099998,3.0999999,3882768,259858,3622909,,,,
Norway,1996,6.5,31,32.299999,29.700001,1090707,532839,557868,37321.92598,5.04,,
Oman,1996,33,10.6,16,0.89999998,140004,4471,135533,6913.146462,4.094,,
Pakistan,1996,16.6,19.1,31.9,5.4000001,14157976,1913870,12244106,461.4002095,0.64,,
Palestine,1996,8.8000002,26.1,48.599998,3.3,369291,23368,345922,,,,
Panama,1996,18.700001,9.8000002,15.8,3.7,182981,34060,148921,3561.290458,6.038,,
Papua New Guinea,1996,15.1,37.900002,54.299999,21.1,1089932,298982,790950,1077.188504,2.654,,
Paraguay,1996,19.799999,15.5,24,7,458061,102121,355940,2077.484829,8.15,,
Peru,1996,8.3000002,10.2,14.5,5.9000001,1594610,460010,1134600,2218.321747,4.769,,
Philippines,1996,16.4,28.700001,48.099998,9.3000002,12345746,1999222,10346524,1334.105656,3.608,,
Poland,1996,26.299999,33,44.299999,22.5,9842770,3507288,6335482,4147.465501,12.68,,
Portugal,1996,24.4,19.9,32.099998,8.6999998,1668596,385125,1283471,12185.0914,7.3,,
Qatar,1996,17.4,16.200001,22.299999,1.4,61176,1603,59574,17116.83256,0.826,,
Romania,1996,18.4,29.1,41.700001,17.200001,5318341,1622866,3695475,1633.010644,6.74,,
Russia,1996,20,32.700001,55.700001,13.3,38011194,8374377,29636819,,,,
Rwanda,1996,20.5,14,20.200001,8.1999998,469089,141905,327184,205.8421295,11.854,,
Saint Lucia,1996,24.1,10.5,15.9,5.4000001,10202,2690,7512,,,,
Saint Vincent and the Grenadines,1996,99.199997,9.3000002,16.200001,2.3,6643,827,5816,,,,
Samoa,1996,20.299999,28.200001,40.200001,15.3,28560,7529,21031,1414.202089,3.475,,
Sao Tome and Principe,1996,6.4000001,3.2,5.5999999,1,2277,379,1898,,14.441,,
Saudi Arabia,1996,40.700001,12.6,20.9,0.89999998,1409684,41785,1367899,8174.141609,5.549,,
Senegal,1996,18,10.4,19.799999,1.4,503103,35933,467170,741.7616643,5.616,,
Serbia,1996,23.9,28.4,34.200001,22.799999,2304865,949839,1355026,2864.084727,13.2,,
Seychelles,1996,10.4,16.1,28.4,4,8628,1073,7555,7004.336039,,,
Sierra Leone,1996,5.5,17.4,29.4,5.6999998,385045,64118,320926,216.6234189,3.449,,
Singapore,1996,22.1,14.9,26.6,3.4000001,354775,40858,313917,26232.8692,3.57,,
Slovakia,1996,25.799999,24.5,35.400002,14.4,1021509,313445,708065,,,,
Slovenia,1996,31.1,24.6,29.1,20.4,402705,174189,228516,10815.11105,6.88,,
Solomon Islands,1996,3.8,28.5,40.700001,15.7,59992,16212,43780,1322.526239,1.593,,
Somalia,1996,22.299999,10.9,19.6,2.5,380189,45114,335075,,19.488,,
South Africa,1996,14.7,22.5,36.900002,9,6144491,1253766,4890725,3654.927456,20.627,0.78578,
South Korea,1996,23.5,32.5,60.599998,5.0999999,11303588,891166,10412423,,,,
Spain,1996,22.299999,31.9,39.799999,24.5,10591039,4189575,6401465,16109.0844,22.14,,
Sri Lanka,1996,8.3999996,12.6,23.799999,1.6,1649056,103977,1545079,758.5064169,11.35,,
Sudan,1996,12.4,5.6999998,9.8000002,1.6,977342,138701,838641,307.8218384,15.526,,
Suriname,1996,121.7,6.5,10.6,2.4000001,19608,3637,15971,1940.752728,10.88,,
Swaziland,1996,23.1,6.0999999,10.5,2.2,31645,6246,25399,,,,
Sweden,1996,15,21.5,19.799999,23.200001,1544887,849374,695513,32999.1855,9.55,,
Switzerland,1996,22.5,30.6,34.400002,27,1780438,813951,966486,48092.25421,3.68,,
Syria,1996,29.5,16.5,26.9,6,1386480,246751,1139729,,,,
Taiwan,1996,28,23.4,42.099998,3.8,3821814,300413,3521402,,,,
Tajikistan,1996,21.1,18.5,34.299999,3.0999999,604628,50440,554188,172.9164992,13.4,,
Tanzania,1996,8.8000002,11.6,21.5,2,1951449,170480,1780969,214.6417694,3.281,,
Thailand,1996,11.9,25,47,3.8,10907236,845620,10061615,3039.892156,1.07,,
Timor,1996,2.0999999,33.299999,61.099998,4.3000002,162728,10217,152510,,,,
Togo,1996,30.4,6.1999998,11.5,1.3,148434,16347,132087,447.9265913,3.864,,
Tonga,1996,13.2,31.200001,48.200001,14.5,18221,4241,13979,2216.683231,2.504,0.9973,
Trinidad and Tobago,1996,20.799999,18.5,29.5,7.9000001,163640,35087,128553,4385.12365,16.25,,
Tunisia,1996,22.5,22.299999,43,1.7,1353573,52037,1301536,2076.989688,15.847,,
Turkey,1996,23.4,28.299999,43.200001,14.3,11318618,2942675,8375944,,,,
Turkmenistan,1996,25,21.5,40.400002,3.5999999,558345,47591,510754,553.0594143,10.3,,
Uganda,1996,5,12.9,22.6,3.5,1416122,191995,1224127,284.4568035,3.36,,
Ukraine,1996,17.6,29.9,52.400002,11.4,12114227,2528495,9585733,872.7136841,7.65,,
United Arab Emirates,1996,14.6,18.799999,25.799999,0.60000002,342095,3235,338860,28596.50683,1.903,,
United Kingdom,1996,16.200001,28.299999,29.299999,27.4,13264111,6679608,6584502,24441.91991,8.19,,
United States,1996,29.5,21,23,19.200001,44253262,20888523,23364742,29967.71272,5.45,,
Uruguay,1996,17.799999,29.6,37.700001,22.299999,722308,285082,437226,6358.162597,11.93,0.96163,
Uzbekistan,1996,19.1,11.2,21.700001,1.2,1583917,86241,1497677,600.5981578,10.7,,
Vanuatu,1996,5.5,21.200001,37.700001,4.1999998,20979,2048,18931,1495.987983,1.773,,
Venezuela,1996,15.9,18.5,24.9,12.1,2686606,879495,1807111,,,,
Vietnam,1996,8.1000004,29.1,56.299999,3.5999999,14590543,942587,13647957,329.00119,1.93,,
World,1996,17.9,23.1,38.099998,8.1000004,914102417,160440188,753662197,5462.494508,5.881647437,,
Yemen,1996,23.799999,20.1,29.700001,10.3,1564710,395714,1168996,,,,
Zambia,1996,5.5999999,11.5,19.9,3.2,566447,79218,487229,404.0904611,15.3,,
Zimbabwe,1996,21.4,11.2,20.200001,2.5,746347,84566,661781,765.1651241,6.236,,
Afghanistan,1997,4.0999999,11.6,20.6,2.2,1131993,106644,1025349,,8.089,,
Albania,1997,16.299999,20.9,38.799999,3.2,475222,35989,439233,717.3800477,16.876,,
Algeria,1997,17,16.700001,32.400002,0.80000001,3138907,72246,3066661,1634.46741,25.43,,
Andorra,1997,20,30.799999,37.700001,24.4,15387,6318,9069,18253.08538,,,
Angola,1997,23,8.8999996,17,1.1,593637,38334,555304,514.3098866,4.262,,
Antigua and Barbuda,1997,58.200001,3.7,5.6999998,2,1905,538,1366,9556.832802,,,
Argentina,1997,17.6,24.4,28.200001,20.799999,6210715,2744874,3465842,8176.771195,14.82,,
Armenia,1997,24.5,27.5,57,2.8,619192,34646,584546,501.1565152,10.8,,
Australia,1997,21.299999,23,24.799999,21.200001,3350770,1566609,1784160,23645.05749,8.36,,
Austria,1997,22.5,27.9,34,22.4,1835214,771473,1063741,26705.4786,5.15,,
Azerbaijan,1997,13.9,20.799999,42.599998,0.89999998,1099422,23994,1075428,505.5162042,9.1,,
Bahamas,1997,25,10.9,16.700001,5.5,21664,5622,16043,,,,
Bahrain,1997,24,14.4,20,5.9000001,59543,9751,49792,9728.447229,1.136,,
Bangladesh,1997,6.4000001,22.9,42.700001,1.4,17553987,529777,17024210,395.3180524,2.694,,
Barbados,1997,32,6.6999998,11.5,2.0999999,13636,2179,11457,9491.475434,14.61,,
Belarus,1997,16.799999,29.700001,53.5,9.5,2377781,412425,1965356,1396.442019,17.1,,
Belgium,1997,18.200001,30,35.700001,24.700001,2512106,1067775,1444331,24820.93805,8.95,,
Belize,1997,34.400002,9.5,17.299999,1.7,12093,1106,10987,3997.84448,12.68,,
Benin,1997,8.3000002,8.6000004,14.4,3.0999999,297028,55276,241752,355.1420716,1.083,,
Bhutan,1997,35.900002,10.5,16.700001,3.8,31034,5383,25650,644.0878065,1.414,,
Bolivia,1997,2.2,34.599998,46.599998,23.1,1644158,559330,1084828,973.9625705,2.08,,
Bosnia and Herzegovina,1997,21.799999,37,46.200001,28.6,1036609,421060,615549,907.1488704,23.679,,
Botswana,1997,22.5,13.7,22.6,5.0999999,135046,25696,109350,3100.165355,21.126,,
Brazil,1997,31.6,17.200001,20.6,13.9,19686619,8131139,11555479,5240.128796,9,,
Brunei,1997,44.799999,12.1,15.1,8.8999996,25546,9044,16502,,,,
Bulgaria,1997,25,30.1,40.700001,20.1,2051526,707605,1343921,1361.409249,13.7,,
Burkina Faso,1997,3.7,12.4,17.1,8.1000004,701346,242032,459314,224.6113437,2.468,,
Burundi,1997,5.4000001,13,18.200001,8.3000002,417992,137307,280685,164.2334457,2.897,,
Cambodia,1997,10.3,23.200001,43.599998,5.0999999,1460788,170340,1290448,301.2196654,0.913,,
Cameroon,1997,14.1,8,13.9,2.4000001,639782,95824,543958,773.9271462,7.934,,
Canada,1997,21.5,24.700001,26.700001,22.700001,5904378,2770918,3133460,21901.59404,9.1,,
Cape Verde,1997,8.1999998,6.1999998,9.8999996,2.9000001,14574,3683,10892,,,,
Central African Republic,1997,16.6,8.3000002,15.9,1.1,163142,11223,151919,271.1433004,5.461,,
Chad,1997,2.2,7.1999998,12.5,2,275256,39778,235478,207.3165613,0.737,,
Chile,1997,8.6999998,37.200001,39.900002,34.599998,3918566,1862195,2056372,5788.859948,7.14,,
China,1997,18.5,29.299999,53.599998,3.5999999,265903437,15723877,250179571,781.7425926,3.23,,
Colombia,1997,16.6,12.7,18.200001,7.5,3162924,958408,2204516,2860.040941,12.14,,
Comoros,1997,3.5,13.4,18,8.8000002,37600,12408,25192,721.6272999,4.861,,
Congo,1997,15,8.3999996,15.9,1.1,140191,9300,130891,,,,
Costa Rica,1997,28.9,9.1999998,13.5,4.8000002,224301,57199,167101,3373.410585,5.68,,
Cote d'Ivoire,1997,23.4,8.5,14,2.3,738791,94342,644448,1176.851967,4.055,,
Croatia,1997,22.799999,26,31.6,20.9,981955,414807,567148,5330.327366,9.71,,
Cuba,1997,35.400002,19.4,25.1,13.7,1661586,585492,1076094,2306.38394,7.1,,
Cyprus,1997,20.5,34.200001,47,22.1,179692,59781,119911,14234.24414,3.4,,
Czech Republic,1997,23.9,25.299999,31.5,19.6,2143280,861359,1281921,,,,
Democratic Republic of Congo,1997,7.5,7.9000001,15,1.1,1869310,136362,1732948,,,,
Denmark,1997,14.1,34,35,33.099998,1475541,732060,743481,32836.14295,5.4,,
Djibouti,1997,11.9,21.5,36.5,6.5,84709,12787,71921,752.7494467,29.119,,
Dominica,1997,21.5,6,9.1000004,3,2801,715,2086,4385.994541,,,
Dominican Republic,1997,15.8,15.4,18.6,12.2,811154,320114,491040,2456.105927,6.352,,
Ecuador,1997,16.5,8.5,14.2,2.8,646691,108104,538587,2349.218685,4.538,,
Egypt,1997,21.4,16.200001,31.700001,0.80000001,6441400,163459,6277941,,,,
El Salvador,1997,14,10.4,19,2.9000001,371467,55453,316014,1749.501835,7.98,,
Equatorial Guinea,1997,42.599998,11.1,20.1,1.3,29882,1650,28233,730.4487845,7.983,,
Eritrea,1997,36.200001,6.8000002,13.1,0.89999998,122803,8321,114482,,5.492,,
Estonia,1997,19.4,28.9,43.299999,17.1,324458,105648,218809,3682.952301,10.37,,
Ethiopia,1997,6.8000002,4,7.0999999,1,1290411,161754,1128657,140.2702152,3.475,,
Fiji,1997,17.700001,15,25.200001,4.5999999,75778,11443,64336,2597.929256,4.929,,
Finland,1997,15.8,21.6,26.200001,17.299999,900231,373099,527132,24691.87281,14.97,,
France,1997,16,31.1,36.099998,26.5,14650858,6497328,8153531,24226.88469,12.57,,
Gabon,1997,13.9,9.1999998,16.299999,2.5999999,61757,8950,52807,4514.994085,17.461,,
Gambia,1997,24.200001,13.7,26.799999,0.89999998,82862,2667,80195,,,,
Georgia,1997,24.6,22.6,43,5.0999999,852601,102527,750074,807.0322858,11.5,,
Germany,1997,20.4,26.1,31.9,20.700001,17981382,7391259,10590124,26964.04947,9.86,,
Ghana,1997,12.5,4.6999998,8.3999996,1,480343,52148,428195,377.2399141,7.625,,
Greece,1997,23.9,38.799999,51.400002,26.799999,3532833,1246296,2286536,13427.83251,9.57,,
Grenada,1997,23.299999,9.5,14.3,4.9000001,6020,1599,4421,3715.72059,,,
Guatemala,1997,10.6,8.3999996,14.9,2.4000001,489054,70450,418605,1649.001602,2.699,,
Guinea,1997,2.0999999,6.5,11.6,1.5,300146,34976,265169,482.4421848,4.526,,
Guinea-Bissau,1997,2.4000001,6.8000002,11.7,2.0999999,45395,7190,38205,231.0229499,2.991,,
Guyana,1997,24.6,13.4,24,3,64082,7212,56870,991.9585514,11.827,,
Haiti,1997,4.9000001,9.3999996,14.6,4.5999999,446498,112082,334416,421.8416418,7.296,,
Honduras,1997,17.299999,13.6,24.4,2.9000001,447250,49140,398110,933.7557079,3.32,,
Hungary,1997,26.6,29.9,38.099998,22.6,2534605,1017505,1517100,4596.183443,8.99,,
Iceland,1997,23.700001,27.299999,27.799999,26.9,56444,27892,28551,27919.18911,3.72,,
India,1997,11.2,16.5,29.6,2.4000001,105391127,7357276,98033848,414.8986835,7.279,,
Indonesia,1997,11.3,27.5,53.5,1.9,37255375,1314884,35940489,1054.347358,4.68,,
Iran,1997,24,11.7,20.6,2.7,4447984,504477,3943507,,,,
Iraq,1997,21.700001,17.1,32.5,1.9,2098730,118469,1980261,929.8764466,8.805,,
Ireland,1997,21.799999,29.299999,31.299999,27.4,830063,394591,435471,22551.11391,10.19,,
Israel,1997,19.6,26.6,30.9,22.5,1070277,467284,602993,20366.87813,9.75,,
Italy,1997,21.200001,24.5,30.799999,18.799999,11931368,4758674,7172694,21829.34582,11.98,,
Jamaica,1997,14.9,15.9,25.5,6.6999998,265595,57393,208202,3287.746786,7.095,,
Japan,1997,24.299999,30.9,50.799999,12,32585577,6530313,26055264,35638.243,3.4,,
Jordan,1997,17.700001,26.700001,42.900002,8.3000002,730527,106926,623601,1530.703844,13.685,,
Kazakhstan,1997,24.6,19.1,26.700001,12.4,2045647,704841,1340807,1445.503237,13.01,,
Kenya,1997,10.3,11.2,20.700001,1.8,1761772,146532,1615240,462.4045395,3.184,,
Kiribati,1997,8.5,50,64.699997,35.799999,23290,8519,14771,801.0922106,,,
Kuwait,1997,21.299999,23.700001,36,3,288407,13779,274628,17230.06448,0.7,,
Kyrgyzstan,1997,16.6,18.5,36.5,1.6,554390,25387,529003,,,,
Laos,1997,15.9,33.5,55.799999,11.9,951836,172616,779220,,,,
Latvia,1997,23.1,30.1,48,15.5,588433,167348,421085,2683.241368,14.9,,
Lebanon,1997,21.4,38.799999,46.400002,31.6,837205,350335,486870,3834.856217,8.62,,
Lesotho,1997,21.799999,21.1,43.400002,1.1,222047,6002,216045,505.9388399,17.033,,
Liberia,1997,9.6000004,7.4000001,13.7,1.2,98162,8108,90054,,2.122,,
Libya,1997,30.799999,10.8,19.200001,1.4,339930,20331,319598,6262.489468,19.993,,
Lithuania,1997,19.1,23.9,41.099998,9.1999998,671516,140797,530719,2830.278071,14.13,,
Luxembourg,1997,17.9,29,33.299999,24.9,98550,43354,55196,46641.64088,2.53,,
Macedonia,1997,22.200001,37.599998,48.099998,27.1,571223,207170,364053,,,,
Madagascar,1997,3.4000001,21.700001,36.900002,6.6999998,1702965,264074,1438892,288.4493809,5.509,,
Malawi,1997,10.7,13,22.799999,3.5999999,742213,105290,636923,368.6773117,4.883,,
Malaysia,1997,16.200001,21.700001,41.200001,1.7,3087480,119752,2967729,4706.314913,2.45,,
Maldives,1997,28.700001,18.799999,29.299999,8,26699,5616,21084,1889.026176,1.267,,
Mali,1997,7.1999998,10.1,17.700001,2.9000001,514771,75658,439113,260.3559663,1.266,,
Malta,1997,37.900002,27.1,33.900002,20.6,84333,32529,51804,9724.33797,6.305,,
Marshall Islands,1997,19.200001,19.200001,33.400002,4.6999998,5720,684,5036,2114.397036,,,
Mauritania,1997,25.6,10.8,18.6,3.2,151110,22628,128482,834.0437417,10.122,,
Mauritius,1997,19.799999,20,37.700001,2.8,169214,12031,157183,3646.637842,9.411,,
Mexico,1997,12.5,17.200001,26.700001,8.6000004,11051270,2910597,8140674,5370.244638,4.24,,
Micronesia,1997,21.799999,25.1,39.299999,10.8,15707,3366,12340,,,,
Moldova,1997,22.299999,21.200001,40.5,4.4000001,674159,73807,600352,657.2921346,7.9,,
Mongolia,1997,11.9,22.1,40,4.5999999,322503,34361,288142,495.8218917,5.74,,
Montenegro,1997,25.200001,27.700001,36.5,19.299999,131548,47207,84341,,28.119,,
Morocco,1997,17.299999,13.9,27.6,0.60000002,2438089,56745,2381343,1416.900391,13.75,,
Mozambique,1997,3.5,11.4,20.700001,3.5,1088527,178078,910450,281.3773488,2.7,0.40039,
Myanmar,1997,25.1,20.700001,36.700001,5.6999998,6480495,913340,5567156,128.1057198,0.699,,
Namibia,1997,6.5999999,17.9,25.799999,10.5,184937,55974,128963,2453.866754,24.45,,
Nepal,1997,5.6999998,36.799999,48.900002,24,4707907,1498888,3209019,211.5619465,10.556,,
Netherlands,1997,13.3,26.799999,29.700001,24,3414581,1556212,1858370,26700.53713,5.51,,
New Zealand,1997,19.6,24.9,25.4,24.4,723691,364925,358766,17473.65462,6.86,,
Nicaragua,1997,11.2,10.9,16.9,5,300981,70871,230110,896.6518398,7.24,,
Niger,1997,9.8999996,5.4000001,8.6000004,2.4000001,279125,62862,216263,218.2461446,1.463,,
Nigeria,1997,9.8000002,6.5999999,10.9,2.2,4221315,713057,3508258,478.5769435,3.9,,
North Korea,1997,14.2,24.1,47,3,3918673,253757,3664916,,,,
Norway,1997,6.6999998,30.200001,31.5,28.9,1067404,521429,545975,36629.02659,4.69,,
